2014-10-24 01:00:00,Steaua Bucuresti,Rio Ave,pinnaclesports,2014-10-12 19:49:12,1.561,4.070,6.700,marathonbet,2014-10-12 19:22:52,1.533,4.400,7.100
2014-10-24 03:05:00,Torino,HJK Helsinki,pinnaclesports,2014-10-12 19:49:12,1.476,4.410,7.650,marathonbet,2014-10-12 19:22:52,1.430,5.000,8.300
2014-10-13 00:00:00,Estonia Womens Youth,New England Revolution,pinnaclesports,2014-10-12 19:49:42,14.880,5.840,1.279,marathonbet,2014-10-10 20:54:29,13.000,6.700,1.260
2014-10-13 00:00:00,Borussia Dortmund,Moldoforest Moldova Noua,pinnaclesports,2014-10-12 19:49:42,1.108,10.550,36.000,marathonbet,2014-10-10 20:54:29,1.070,15.000,51.000
2014-10-13 00:00:00,Austria Wien,Montenegro,pinnaclesports,2014-10-12 19:49:42,1.833,3.550,5.170,marathonbet,2014-10-10 20:54:29,1.952,3.650,4.250
2014-10-14 00:00:00,Kazakhstan,Czech Republic (U18),pinnaclesports,2014-10-12 19:49:42,8.250,4.380,1.480,marathonbet,2014-10-12 19:22:51,9.000,4.600,1.444
2014-10-14 02:45:00,NK Croatia Sesvete,Azerbaijan,pinnaclesports,2014-10-12 19:49:42,1.175,7.540,24.120,marathonbet,2014-10-12 19:22:52,1.167,8.300,23.000
2014-10-14 02:45:00,Iceland Womens,Netherlands Futsal,pinnaclesports,2014-10-12 19:49:42,5.980,4.140,1.621,marathonbet,2014-10-12 19:22:52,6.000,4.200,1.630
2014-10-14 02:45:00,Latvia,Turkey(U18)(N),pinnaclesports,2014-10-12 19:49:42,6.130,3.820,1.666,marathonbet,2014-10-12 19:22:52,6.200,3.850,1.667
2014-10-14 02:45:00,Norway U18(N),Bulgaria,pinnaclesports,2014-10-12 19:49:42,2.150,3.380,3.790,marathonbet,2014-10-12 19:22:52,2.220,3.300,3.750
2014-10-14 02:45:00,Wales,Cyprus,pinnaclesports,2014-10-12 19:49:42,1.425,4.450,10.140,marathonbet,2014-10-12 19:22:52,1.450,4.800,8.200
